"location","indicator","Unit","Date","Value"
"Louisiana","2 Adults (1 Working)","US $","2019","18.86"
"Louisiana","2 Adults (1 Working)","US $","2020","24.39"
"Louisiana","2 Adults (1 Working)","US $","2021","23.28"
"Louisiana","2 Adults (1 Working)","US $","2022","25.85"
"Louisiana","2 Adults (1 Working) 1 Child","US $","2016","22.31"
"Louisiana","2 Adults (1 Working) 1 Child","US $","2018","22.41"
"Louisiana","2 Adults (1 Working) 1 Child","US $","2019","23.05"
"Louisiana","2 Adults (1 Working) 1 Child","US $","2020","28.35"
"Louisiana","2 Adults (1 Working) 1 Child","US $","2021","28.51"
"Louisiana","2 Adults (1 Working) 1 Child","US $","2022","31.47"
"Louisiana","2 Adults (1 Working) 2 Children","US $","2016","24.74"
"Louisiana","2 Adults (1 Working) 2 Children","US $","2018","24.94"
"Louisiana","2 Adults (1 Working) 2 Children","US $","2019","25.5"
"Louisiana","2 Adults (1 Working) 2 Children","US $","2020","33"
"Louisiana","2 Adults (1 Working) 2 Children","US $","2021","32.16"
"Louisiana","2 Adults (1 Working) 2 Children","US $","2022","36.96"
"Louisiana","2 Adults (1 Working) 3 Children","US $","2016","27.02"
"Louisiana","2 Adults (1 Working) 3 Children","US $","2018","27.44"
"Louisiana","2 Adults (1 Working) 3 Children","US $","2019","28.64"
"Louisiana","2 Adults (1 Working) 3 Children","US $","2020","34.77"
"Louisiana","2 Adults (1 Working) 3 Children","US $","2021","34.26"
"Louisiana","2 Adults (1 Working) 3 Children","US $","2022","40.04"
"Louisiana","2 Adults (1 Working Part Time) 1 Child","US $","2016","12.5"
"Louisiana","2 Adults","US $","2016","8.78"
"Louisiana","2 Adults","US $","2018","9.29"
"Louisiana","2 Adults","US $","2019","9.43"
"Louisiana","2 Adults","US $","2020","12.2"
"Louisiana","2 Adults","US $","2021","11.64"
"Louisiana","2 Adults","US $","2022","12.93"
"Louisiana","2 Adults 1 Child","US $","2016","12.5"
"Louisiana","2 Adults 1 Child","US $","2018","12.86"
"Louisiana","2 Adults 1 Child","US $","2019","13.21"
"Louisiana","2 Adults 1 Child","US $","2020","16.05"
"Louisiana","2 Adults 1 Child","US $","2021","16.21"
"Louisiana","2 Adults 1 Child","US $","2022","17.84"
"Louisiana","2 Adults 2 Children","US $","2016","14.04"
"Louisiana","2 Adults 2 Children","US $","2018","14.82"
"Louisiana","2 Adults 2 Children","US $","2019","15.14"
"Louisiana","2 Adults 2 Children","US $","2020","20.26"
"Louisiana","2 Adults 2 Children","US $","2021","19.99"
"Louisiana","2 Adults 2 Children","US $","2022","22.69"
"Louisiana","2 Adults 3 Children","US $","2016","15.52"
"Louisiana","2 Adults 3 Children","US $","2018","16.78"
"Louisiana","2 Adults 3 Children","US $","2019","17.44"
"Louisiana","2 Adults 3 Children","US $","2020","23.02"
"Louisiana","2 Adults 3 Children","US $","2021","23"
"Louisiana","2 Adults 3 Children","US $","2022","26.33"
"Minnesota","1 Adult","US $","2016","10.95"
"Minnesota","1 Adult","US $","2018","11.87"
"Minnesota","1 Adult","US $","2019","12.05"
"Minnesota","1 Adult","US $","2020","15.11"
"Minnesota","1 Adult","US $","2021","14.9"
"Minnesota","1 Adult","US $","2022","17.74"
"Minnesota","1 Adult 1 Child","US $","2016","24.18"
"Minnesota","1 Adult 1 Child","US $","2018","25.65"
"Minnesota","1 Adult 1 Child","US $","2019","26.65"
"Minnesota","1 Adult 1 Child","US $","2020","31.64"
"Minnesota","1 Adult 1 Child","US $","2021","31.33"
"Minnesota","1 Adult 1 Child","US $","2022","34.86"
"Minnesota","1 Adult 2 Children","US $","2016","30.34"
"Minnesota","1 Adult 2 Children","US $","2018","30.37"
"Minnesota","1 Adult 2 Children","US $","2019","31.73"
"Minnesota","1 Adult 2 Children","US $","2020","38.54"
"Minnesota","1 Adult 2 Children","US $","2021","39.42"
"Minnesota","1 Adult 2 Children","US $","2022","44.19"
"Minnesota","1 Adult 3 Children","US $","2016","38.5"
"Minnesota","1 Adult 3 Children","US $","2018","38.25"
"Minnesota","1 Adult 3 Children","US $","2019","39.73"
"Minnesota","1 Adult 3 Children","US $","2020","51.16"
"Minnesota","1 Adult 3 Children","US $","2021","51.5"
"Minnesota","1 Adult 3 Children","US $","2022","59.13"
"Minnesota","2 Adults (1 Working)","US $","2016","18.15"
"Minnesota","2 Adults (1 Working)","US $","2018","19.13"
"Minnesota","2 Adults (1 Working)","US $","2019","19.74"
"Minnesota","2 Adults (1 Working)","US $","2020","25.23"
"Minnesota","2 Adults (1 Working)","US $","2021","24.63"
"Minnesota","2 Adults (1 Working)","US $","2022","27.69"
"Minnesota","2 Adults (1 Working) 1 Child","US $","2016","23.12"
"Minnesota","2 Adults (1 Working) 1 Child","US $","2018","23.44"
"Minnesota","2 Adults (1 Working) 1 Child","US $","2019","24.68"
"Minnesota","2 Adults (1 Working) 1 Child","US $","2020","29.17"
"Minnesota","2 Adults (1 Working) 1 Child","US $","2021","29.21"
"Minnesota","2 Adults (1 Working) 1 Child","US $","2022","33.07"
"Minnesota","2 Adults (1 Working) 2 Children","US $","2016","25.65"
"Minnesota","2 Adults (1 Working) 2 Children","US $","2018","26.1"
"Minnesota","2 Adults (1 Working) 2 Children","US $","2019","27.25"
"Minnesota","2 Adults (1 Working) 2 Children","US $","2020","33.91"
"Minnesota","2 Adults (1 Working) 2 Children","US $","2021","32.96"
"Minnesota","2 Adults (1 Working) 2 Children","US $","2022","38.9"
"Minnesota","2 Adults (1 Working) 3 Children","US $","2016","28.82"
"Minnesota","2 Adults (1 Working) 3 Children","US $","2018","29.57"
"Minnesota","2 Adults (1 Working) 3 Children","US $","2019","31.48"
"Minnesota","2 Adults (1 Working) 3 Children","US $","2020","36.79"
"Minnesota","2 Adults (1 Working) 3 Children","US $","2021","36.23"
"Minnesota","2 Adults (1 Working) 3 Children","US $","2022","43.75"
"Minnesota","2 Adults (1 Working Part Time) 1 Child","US $","2016","13.68"
"Minnesota","2 Adults","US $","2016","9.08"
"Minnesota","2 Adults","US $","2018","9.57"
"Minnesota","2 Adults","US $","2019","9.87"
"Minnesota","2 Adults","US $","2020","12.62"
"Minnesota","2 Adults","US $","2021","12.32"
"Minnesota","2 Adults","US $","2022","13.85"
"Minnesota","2 Adults 1 Child","US $","2016","13.68"
"Minnesota","2 Adults 1 Child","US $","2018","14.01"
"Minnesota","2 Adults 1 Child","US $","2019","14.67"
"Minnesota","2 Adults 1 Child","US $","2020","16.96"
"Minnesota","2 Adults 1 Child","US $","2021","17.1"
"Minnesota","2 Adults 1 Child","US $","2022","19.2"
"Minnesota","2 Adults 2 Children","US $","2016","16.49"
"Minnesota","2 Adults 2 Children","US $","2018","16.57"
"Minnesota","2 Adults 2 Children","US $","2019","17.21"
"Minnesota","2 Adults 2 Children","US $","2020","21.72"
"Minnesota","2 Adults 2 Children","US $","2021","21.68"
"Minnesota","2 Adults 2 Children","US $","2022","25.12"
"Minnesota","2 Adults 3 Children","US $","2016","19.63"
"Minnesota","2 Adults 3 Children","US $","2018","19.54"
"Minnesota","2 Adults 3 Children","US $","2019","20.57"
"Minnesota","2 Adults 3 Children","US $","2020","25.55"
"Minnesota","2 Adults 3 Children","US $","2021","25.85"
"Minnesota","2 Adults 3 Children","US $","2022","29.99"
"Maine","1 Adult","US $","2016","10.88"
"Maine","1 Adult","US $","2018","11.91"
"Maine","1 Adult","US $","2019","12.48"
"Maine","1 Adult","US $","2020","15.4"
"Maine","1 Adult","US $","2021","14.92"
"Maine","1 Adult","US $","2022","17.88"
"Maine","1 Adult 1 Child","US $","2016","22.74"
"Maine","1 Adult 1 Child","US $","2018","24.35"
"Maine","1 Adult 1 Child","US $","2019","25.63"
"Maine","1 Adult 1 Child","US $","2020","31.67"
"Maine","1 Adult 1 Child","US $","2021","30.63"
"Maine","1 Adult 1 Child","US $","2022","34.8"
"Maine","1 Adult 2 Children","US $","2016","28.07"
"Maine","1 Adult 2 Children","US $","2018","29.01"
"Maine","1 Adult 2 Children","US $","2019","30.7"
"Maine","1 Adult 2 Children","US $","2020","38.39"
"Maine","1 Adult 2 Children","US $","2021","38.33"
"Maine","1 Adult 2 Children","US $","2022","43.38"
"Maine","1 Adult 3 Children","US $","2016","35.03"
"Maine","1 Adult 3 Children","US $","2018","36.24"
"Maine","1 Adult 3 Children","US $","2019","38.06"
"Maine","1 Adult 3 Children","US $","2020","50.36"
"Maine","1 Adult 3 Children","US $","2021","49.37"
"Maine","1 Adult 3 Children","US $","2022","57.23"
"Maine","2 Adults (1 Working)","US $","2016","17.51"
"Maine","2 Adults (1 Working)","US $","2018","18.88"
"Maine","2 Adults (1 Working)","US $","2019","19.79"
"Maine","2 Adults (1 Working)","US $","2020","25.24"
"Maine","2 Adults (1 Working)","US $","2021","23.88"
"Maine","2 Adults (1 Working)","US $","2022","27.14"
"Maine","2 Adults (1 Working) 1 Child","US $","2016","21.94"
"Maine","2 Adults (1 Working) 1 Child","US $","2018","22.59"
"Maine","2 Adults (1 Working) 1 Child","US $","2019","24.18"
"Maine","2 Adults (1 Working) 1 Child","US $","2020","29.17"
"Maine","2 Adults (1 Working) 1 Child","US $","2021","28.65"
"Maine","2 Adults (1 Working) 1 Child","US $","2022","33.05"
"Maine","2 Adults (1 Working) 2 Children","US $","2016","24.49"
"Maine","2 Adults (1 Working) 2 Children","US $","2018","25.25"
"Maine","2 Adults (1 Working) 2 Children","US $","2019","26.87"
"Maine","2 Adults (1 Working) 2 Children","US $","2020","34.22"
"Maine","2 Adults (1 Working) 2 Children","US $","2021","32.41"
"Maine","2 Adults (1 Working) 2 Children","US $","2022","39.06"
"Maine","2 Adults (1 Working) 3 Children","US $","2016","27.35"
"Maine","2 Adults (1 Working) 3 Children","US $","2018","28.33"
"Maine","2 Adults (1 Working) 3 Children","US $","2019","30.56"
"Maine","2 Adults (1 Working) 3 Children","US $","2020","36.44"
"Maine","2 Adults (1 Working) 3 Children","US $","2021","35.08"
"Maine","2 Adults (1 Working) 3 Children","US $","2022","42.25"
"Maine","2 Adults (1 Working Part Time) 1 Child","US $","2016","12.93"
"Maine","2 Adults","US $","2016","8.76"
"Maine","2 Adults","US $","2018","9.44"
"Maine","2 Adults","US $","2019","9.9"
"Maine","2 Adults","US $","2020","12.62"
"Maine","2 Adults","US $","2021","11.94"
"Maine","2 Adults","US $","2022","13.57"
"Maine","2 Adults 1 Child","US $","2016","12.93"
"Maine","2 Adults 1 Child","US $","2018","13.38"
"Maine","2 Adults 1 Child","US $","2019","14.21"
"Maine","2 Adults 1 Child","US $","2020","16.93"
"Maine","2 Adults 1 Child","US $","2021","16.79"
"Maine","2 Adults 1 Child","US $","2022","19.15"
"Maine","2 Adults 2 Children","US $","2016","15.38"
"Maine","2 Adults 2 Children","US $","2018","15.9"
"Maine","2 Adults 2 Children","US $","2019","16.76"
"Maine","2 Adults 2 Children","US $","2020","21.8"
"Maine","2 Adults 2 Children","US $","2021","21.14"
"Maine","2 Adults 2 Children","US $","2022","24.78"
"Maine","2 Adults 3 Children","US $","2016","17.98"
"Maine","2 Adults 3 Children","US $","2018","18.62"
"Maine","2 Adults 3 Children","US $","2019","19.81"
"Maine","2 Adults 3 Children","US $","2020","25.26"
"Maine","2 Adults 3 Children","US $","2021","24.94"
"Maine","2 Adults 3 Children","US $","2022","28.99"
"Massachusetts","1 Adult","US $","2016","12.38"
"Massachusetts","1 Adult","US $","2018","13.96"
"Massachusetts","1 Adult","US $","2019","15.46"
"Massachusetts","1 Adult","US $","2020","18.79"
"Massachusetts","1 Adult","US $","2021","17.74"
"Massachusetts","1 Adult","US $","2022","21.88"
"Massachusetts","1 Adult 1 Child","US $","2016","26.43"
"Massachusetts","1 Adult 1 Child","US $","2018","29.66"
"Massachusetts","1 Adult 1 Child","US $","2019","32.12"
"Massachusetts","1 Adult 1 Child","US $","2020","38.79"
"Massachusetts","1 Adult 1 Child","US $","2021","36.88"
"Massachusetts","1 Adult 1 Child","US $","2022","44.23"
"Massachusetts","1 Adult 2 Children","US $","2016","31.14"
"Massachusetts","1 Adult 2 Children","US $","2018","33.66"
"Massachusetts","1 Adult 2 Children","US $","2019","36.5"
"Massachusetts","1 Adult 2 Children","US $","2020","48.77"
"Massachusetts","1 Adult 2 Children","US $","2021","47.64"
"Massachusetts","1 Adult 2 Children","US $","2022","57.19"
"Massachusetts","1 Adult 3 Children","US $","2016","37.75"
"Massachusetts","1 Adult 3 Children","US $","2018","40.63"
"Massachusetts","1 Adult 3 Children","US $","2019","43.95"
"Massachusetts","1 Adult 3 Children","US $","2020","64.72"
"Massachusetts","1 Adult 3 Children","US $","2021","62.51"
"Massachusetts","1 Adult 3 Children","US $","2022","76.45"
"Massachusetts","2 Adults (1 Working)","US $","2016","19.11"
"Massachusetts","2 Adults (1 Working)","US $","2018","20.97"
"Massachusetts","2 Adults (1 Working)","US $","2019","22.8"
"Massachusetts","2 Adults (1 Working)","US $","2020","28.36"
"Massachusetts","2 Adults (1 Working)","US $","2021","26.24"
"Massachusetts","2 Adults (1 Working)","US $","2022","31.29"
"Massachusetts","2 Adults (1 Working) 1 Child","US $","2016","23.79"
"Massachusetts","2 Adults (1 Working) 1 Child","US $","2018","25.13"
"Massachusetts","2 Adults (1 Working) 1 Child","US $","2019","27.83"
"Massachusetts","2 Adults (1 Working) 1 Child","US $","2020","32.75"
"Massachusetts","2 Adults (1 Working) 1 Child","US $","2021","31.31"
"Massachusetts","2 Adults (1 Working) 1 Child","US $","2022","37.91"
"Massachusetts","2 Adults (1 Working) 2 Children","US $","2016","26.19"
"Massachusetts","2 Adults (1 Working) 2 Children","US $","2018","27.61"
"Massachusetts","2 Adults (1 Working) 2 Children","US $","2019","30.35"
"Massachusetts","2 Adults (1 Working) 2 Children","US $","2020","37.47"
"Massachusetts","2 Adults (1 Working) 2 Children","US $","2021","34.72"
"Massachusetts","2 Adults (1 Working) 2 Children","US $","2022","43.77"
"Massachusetts","2 Adults (1 Working) 3 Children","US $","2016","29.25"
"Massachusetts","2 Adults (1 Working) 3 Children","US $","2018","31.07"
"Massachusetts","2 Adults (1 Working) 3 Children","US $","2019","34.72"
"Massachusetts","2 Adults (1 Working) 3 Children","US $","2020","40.62"
"Massachusetts","2 Adults (1 Working) 3 Children","US $","2021","38.23"
"Massachusetts","2 Adults (1 Working) 3 Children","US $","2022","48.04"
"Massachusetts","2 Adults (1 Working Part Time) 1 Child","US $","2016","14.68"
"Massachusetts","2 Adults","US $","2016","9.55"
"Massachusetts","2 Adults","US $","2018","10.48"
"Massachusetts","2 Adults","US $","2019","11.4"
"Massachusetts","2 Adults","US $","2020","14.18"
"Massachusetts","2 Adults","US $","2021","13.12"
"Massachusetts","2 Adults","US $","2022","15.65"
"Massachusetts","2 Adults 1 Child","US $","2016","14.68"
"Massachusetts","2 Adults 1 Child","US $","2018","15.96"
"Massachusetts","2 Adults 1 Child","US $","2019","17.36"
"Massachusetts","2 Adults 1 Child","US $","2020","20.42"
"Massachusetts","2 Adults 1 Child","US $","2021","19.78"
"Massachusetts","2 Adults 1 Child","US $","2022","23.81"
"Massachusetts","2 Adults 2 Children","US $","2016","16.83"
"Massachusetts","2 Adults 2 Children","US $","2018","18.13"
"Massachusetts","2 Adults 2 Children","US $","2019","19.57"
"Massachusetts","2 Adults 2 Children","US $","2020","26.82"
"Massachusetts","2 Adults 2 Children","US $","2021","25.61"
"Massachusetts","2 Adults 2 Children","US $","2022","31.6"
"Massachusetts","2 Adults 3 Children","US $","2016","19.32"
"Massachusetts","2 Adults 3 Children","US $","2018","20.79"
"Massachusetts","2 Adults 3 Children","US $","2019","22.71"
"Massachusetts","2 Adults 3 Children","US $","2020","32.44"
"Massachusetts","2 Adults 3 Children","US $","2021","31.49"
"Massachusetts","2 Adults 3 Children","US $","2022","38.6"
"Michigan","1 Adult","US $","2016","10.24"
"Michigan","1 Adult","US $","2018","11.29"
"Michigan","1 Adult","US $","2019","11.35"
"Michigan","1 Adult","US $","2020","14.22"
"Michigan","1 Adult","US $","2021","13.63"
"Michigan","1 Adult","US $","2022","16.36"
"Michigan","1 Adult 1 Child","US $","2016","21.87"
"Michigan","1 Adult 1 Child","US $","2018","23.29"
"Michigan","1 Adult 1 Child","US $","2019","23.77"
"Michigan","1 Adult 1 Child","US $","2020","31.96"
"Michigan","1 Adult 1 Child","US $","2021","31.15"
"Michigan","1 Adult 1 Child","US $","2022","35.32"
"Michigan","1 Adult 2 Children","US $","2016","27.26"
"Michigan","1 Adult 2 Children","US $","2018","28.47"
"Michigan","1 Adult 2 Children","US $","2019","29.31"
"Michigan","1 Adult 2 Children","US $","2020","41.68"
"Michigan","1 Adult 2 Children","US $","2021","41.65"
"Michigan","1 Adult 2 Children","US $","2022","47.08"
"Michigan","1 Adult 3 Children","US $","2016","34.09"
"Michigan","1 Adult 3 Children","US $","2018","36.1"
"Michigan","1 Adult 3 Children","US $","2019","36.88"
"Michigan","1 Adult 3 Children","US $","2020","55.97"
"Michigan","1 Adult 3 Children","US $","2021","55.25"
"Michigan","1 Adult 3 Children","US $","2022","63.46"
"Michigan","2 Adults (1 Working)","US $","2016","16.8"
"Michigan","2 Adults (1 Working)","US $","2018","18.18"
"Michigan","2 Adults (1 Working)","US $","2019","18.52"
"Michigan","2 Adults (1 Working)","US $","2020","23.31"
"Michigan","2 Adults (1 Working)","US $","2021","22.2"
"Michigan","2 Adults (1 Working)","US $","2022","25.26"
"Michigan","2 Adults (1 Working) 1 Child","US $","2016","21.19"
"Michigan","2 Adults (1 Working) 1 Child","US $","2018","21.6"
"Michigan","2 Adults (1 Working) 1 Child","US $","2019","22.32"
"Michigan","2 Adults (1 Working) 1 Child","US $","2020","26.58"
"Michigan","2 Adults (1 Working) 1 Child","US $","2021","26.03"
"Michigan","2 Adults (1 Working) 1 Child","US $","2022","30.29"
"Michigan","2 Adults (1 Working) 2 Children","US $","2016","23.66"
"Michigan","2 Adults (1 Working) 2 Children","US $","2018","24.2"
"Michigan","2 Adults (1 Working) 2 Children","US $","2019","24.83"
"Michigan","2 Adults (1 Working) 2 Children","US $","2020","31.22"
"Michigan","2 Adults (1 Working) 2 Children","US $","2021","29.66"
"Michigan","2 Adults (1 Working) 2 Children","US $","2022","35.94"
"Michigan","2 Adults (1 Working) 3 Children","US $","2016","26.26"
"Michigan","2 Adults (1 Working) 3 Children","US $","2018","26.97"
"Michigan","2 Adults (1 Working) 3 Children","US $","2019","28.15"
