,countrycode,year,emp,avh,i_emp,yr_sch,source,labsh,i_labsh,i_labsh2,comp_sh,lab_sh1,lab_sh2,lab_sh3,lab_sh4,i_comp_sh,i_lab_sh1,i_lab_sh2,i_lab_sh3,i_lab_sh4
6295,LAO,1989.0,1865011.9,,WDI (labor force),2.9747941,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6296,LAO,1990.0,1915489.8,,WDI (labor force),3.0894709,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6297,LAO,1991.0,1964958.8,,ILO (interpolated),3.1849408,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6298,LAO,1992.0,2014498.2,,ILO (interpolated),3.2804108,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6299,LAO,1993.0,2063731.6,,ILO (interpolated),3.3758805,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6300,LAO,1994.0,2113474.8,,ILO (interpolated),3.4713504,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6301,LAO,1995.0,2164951.0,,ETD (official),3.5668204,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6302,LAO,1996.0,2227643.8,,ILO (interpolated),3.6341956,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6303,LAO,1997.0,2293492.2,,ILO (interpolated),3.7015705,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6304,LAO,1998.0,2361326.5,,ILO (interpolated),3.7689457,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6305,LAO,1999.0,2429306.5,,ILO (interpolated),3.8363206,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6306,LAO,2000.0,2499764.2,,ILO (interpolated),3.9036958,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6307,LAO,2001.0,2576149.5,,ILO (interpolated),3.9682114,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Assumed constant or interpolated,0.08859093,,,,0.42068365,Assumed constant or interpolated,,,,Assumed constant or interpolated
6308,LAO,2002.0,2650444.8,,ILO (interpolated),4.032727,Barro-Lee,0.42068365,"Adjustment 4, agriculture",Observed data,0.08859093,,,,0.42068365,Observed data,,,,Observed data
6309,LAO,2003.0,2727016.8,,ILO (interpolated),4.0972424,Barro-Lee,0.41199708,"Adjustment 4, agriculture",Observed data,0.08959681,,,,0.41199708,Observed data,,,,Observed data
6310,LAO,2004.0,2808924.0,,ILO (interpolated),4.161758,Barro-Lee,0.40760487,"Adjustment 4, agriculture",Observed data,0.10088645,,,,0.40760487,Observed data,,,,Observed data
6311,LAO,2005.0,2896676.0,,ETD (official),4.2262735,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Observed data,0.10676025,,,,0.3979842,Observed data,,,,Observed data
6312,LAO,2006.0,2938355.8,,ILO (interpolated),4.2955766,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6313,LAO,2007.0,2982836.8,,ILO (interpolated),4.3648796,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6314,LAO,2008.0,3028338.0,,ILO (interpolated),4.4341826,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6315,LAO,2009.0,3071641.0,,ILO (interpolated),4.5034857,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6316,LAO,2010.0,3116577.2,,ILO (interpolated),4.5727887,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6317,LAO,2011.0,3161186.0,,ILO (interpolated),4.645429,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6318,LAO,2012.0,3206764.8,,ILO (interpolated),4.7192235,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6319,LAO,2013.0,3251718.8,,ILO (interpolated),4.79419,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6320,LAO,2014.0,3295102.8,,ILO (interpolated),4.8703475,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6321,LAO,2015.0,3334960.0,,ETD (official),4.9477143,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6322,LAO,2016.0,3407147.5,,ILO (interpolated),5.0263104,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6323,LAO,2017.0,3477231.2,,ILO (interpolated),5.1061554,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6324,LAO,2018.0,3545689.5,,ILO (interpolated),5.1872683,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6325,LAO,2019.0,3618818.0,,ILO (interpolated),5.26967,Barro-Lee,0.3979842,"Adjustment 4, agriculture",Assumed constant or interpolated,0.10676025,,,,0.3979842,Assumed constant or interpolated,,,,Assumed constant or interpolated
6326,LBN,1970.0,446767.34,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6327,LBN,1971.0,459752.16,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6328,LBN,1972.0,474239.53,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6329,LBN,1973.0,488896.6,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6330,LBN,1974.0,501827.06,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6331,LBN,1975.0,511698.06,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6332,LBN,1976.0,517980.8,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6333,LBN,1977.0,521228.5,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6334,LBN,1978.0,522499.66,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6335,LBN,1979.0,523406.1,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6336,LBN,1980.0,525180.25,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6337,LBN,1981.0,531759.94,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6338,LBN,1982.0,539701.0,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6339,LBN,1983.0,548549.0,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6340,LBN,1984.0,557474.9,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6341,LBN,1985.0,566032.7,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6342,LBN,1986.0,573557.94,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6343,LBN,1987.0,580731.44,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6344,LBN,1988.0,590050.7,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6345,LBN,1989.0,604999.4,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6346,LBN,1990.0,627929.3,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6347,LBN,1991.0,663062.4,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6348,LBN,1992.0,710703.0,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6349,LBN,1993.0,765704.5,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6350,LBN,1994.0,821219.4,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6351,LBN,1995.0,871417.75,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6352,LBN,1996.0,893648.6,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6353,LBN,1997.0,915216.44,,TCB,,,0.44480422,"Adjustment 4, agriculture",Observed data,0.3968328,,,,0.44480422,Observed data,,,,Observed data
6354,LBN,1998.0,934024.6,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6355,LBN,1999.0,960940.25,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6356,LBN,2000.0,998386.56,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6357,LBN,2001.0,1044621.1,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6358,LBN,2002.0,1103449.2,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6359,LBN,2003.0,1168548.9,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6360,LBN,2004.0,1226958.9,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6361,LBN,2005.0,1270467.5,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6362,LBN,2006.0,1299536.8,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6363,LBN,2007.0,1315587.9,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6364,LBN,2008.0,1347853.6,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6365,LBN,2009.0,1385864.2,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6366,LBN,2010.0,1430625.9,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6367,LBN,2011.0,1504180.1,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6368,LBN,2012.0,1596230.9,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6369,LBN,2013.0,1693896.4,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6370,LBN,2014.0,1783017.5,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6371,LBN,2015.0,1854764.1,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6372,LBN,2016.0,1917945.1,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6373,LBN,2017.0,1963035.1,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6374,LBN,2018.0,1992282.4,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6375,LBN,2019.0,2001898.2,,TCB,,,0.44480422,"Adjustment 4, agriculture",Assumed constant or interpolated,0.3968328,,,,0.44480422,Assumed constant or interpolated,,,,Assumed constant or interpolated
6376,LBR,1964.0,,,,0.7337611,Barro-Lee,,,,,,,,,,,,,
6377,LBR,1965.0,,,,0.77423674,Barro-Lee,,,,,,,,,,,,,
6378,LBR,1966.0,,,,0.81774193,Barro-Lee,,,,,,,,,,,,,
6379,LBR,1967.0,,,,0.8612471,Barro-Lee,,,,,,,,,,,,,
6380,LBR,1968.0,,,,0.9047523,Barro-Lee,,,,,,,,,,,,,
6381,LBR,1969.0,,,,0.9482575,Barro-Lee,,,,,,,,,,,,,
6382,LBR,1970.0,,,,0.9917627,Barro-Lee,,,,,,,,,,,,,
6383,LBR,1971.0,,,,1.0282458,Barro-Lee,,,,,,,,,,,,,
6384,LBR,1972.0,,,,1.064729,Barro-Lee,,,,,,,,,,,,,
6385,LBR,1973.0,,,,1.1012121,Barro-Lee,,,,,,,,,,,,,
6386,LBR,1974.0,,,,1.1376952,Barro-Lee,,,,,,,,,,,,,
6387,LBR,1975.0,,,,1.1741784,Barro-Lee,,,,,,,,,,,,,
6388,LBR,1976.0,,,,1.2467256,Barro-Lee,,,,,,,,,,,,,
6389,LBR,1977.0,,,,1.3192728,Barro-Lee,,,,,,,,,,,,,
6390,LBR,1978.0,,,,1.3918198,Barro-Lee,,,,,,,,,,,,,
6391,LBR,1979.0,,,,1.464367,Barro-Lee,,,,,,,,,,,,,
6392,LBR,1980.0,562026.3,,WDI (labor force),1.5369142,Barro-Lee,,,,,,,,,,,,,
6393,LBR,1981.0,581843.06,,WDI (labor force),1.6350559,Barro-Lee,,,,,,,,,,,,,
6394,LBR,1982.0,604718.5,,WDI (labor force),1.7331976,Barro-Lee,,,,,,,,,,,,,
6395,LBR,1983.0,626510.6,,WDI (labor force),1.8313394,Barro-Lee,,,,,,,,,,,,,
6396,LBR,1984.0,643773.4,,WDI (labor force),1.929481,Barro-Lee,,,,,,,,,,,,,
6397,LBR,1985.0,654174.44,,WDI (labor force),2.0276227,Barro-Lee,,,,,,,,,,,,,
6398,LBR,1986.0,657260.6,,WDI (labor force),2.1428523,Barro-Lee,,,,,,,,,,,,,
6399,LBR,1987.0,653368.1,,WDI (labor force),2.258082,Barro-Lee,,,,,,,,,,,,,
6400,LBR,1988.0,645899.7,,WDI (labor force),2.3733115,Barro-Lee,,,,,,,,,,,,,
6401,LBR,1989.0,635323.1,,WDI (labor force),2.4885411,Barro-Lee,,,,,,,,,,,,,
6402,LBR,1990.0,624651.5,,WDI (labor force),2.6037707,Barro-Lee,,,,,,,,,,,,,
6403,LBR,1991.0,614678.0,,ILO (interpolated),2.7021356,Barro-Lee,,,,,,,,,,,,,
6404,LBR,1992.0,604987.6,,ILO (interpolated),2.8005002,Barro-Lee,,,,,,,,,,,,,
6405,LBR,1993.0,599609.94,,ILO (interpolated),2.898865,Barro-Lee,,,,,,,,,,,,,
6406,LBR,1994.0,604520.3,,ILO (interpolated),2.9972296,Barro-Lee,,,,,,,,,,,,,
6407,LBR,1995.0,622543.3,,ILO (interpolated),3.0955944,Barro-Lee,,,,,,,,,,,,,
6408,LBR,1996.0,658703.44,,ILO (interpolated),3.1685245,Barro-Lee,,,,,,,,,,,,,
6409,LBR,1997.0,710335.56,,ILO (interpolated),3.2414546,Barro-Lee,,,,,,,,,,,,,
6410,LBR,1998.0,769687.06,,ILO (interpolated),3.3143847,Barro-Lee,,,,,,,,,,,,,
6411,LBR,1999.0,826413.06,,ILO (interpolated),3.3873148,Barro-Lee,,,,,,,,,,,,,
6412,LBR,2000.0,874900.06,,ILO (interpolated),3.460245,Barro-Lee,,,,,,,,,,,,,
6413,LBR,2001.0,906586.25,,ILO (interpolated),3.5232325,Barro-Lee,,,,,,,,,,,,,
6414,LBR,2002.0,927921.6,,ILO (interpolated),3.58622,Barro-Lee,,,,,,,,,,,,,
6415,LBR,2003.0,949173.8,,ILO (interpolated),3.6492076,Barro-Lee,,,,,,,,,,,,,
6416,LBR,2004.0,968749.0,,ILO (interpolated),3.7121952,Barro-Lee,,,,,,,,,,,,,
6417,LBR,2005.0,995092.8,,ILO (interpolated),3.7751827,Barro-Lee,,,,,,,,,,,,,
6418,LBR,2006.0,1030170.94,,ILO (interpolated),3.8379607,Barro-Lee,,,,,,,,,,,,,
6419,LBR,2007.0,1072000.0,,ILO (official),3.9007385,Barro-Lee,,,,,,,,,,,,,
6420,LBR,2008.0,1151710.6,,ILO (interpolated),3.9635165,Barro-Lee,,,,,,,,,,,,,
6421,LBR,2009.0,1234320.5,,ILO (interpolated),4.026294,Barro-Lee,,,,,,,,,,,,,
6422,LBR,2010.0,1316667.0,,ILO (interpolated),4.089072,Barro-Lee,,,,,,,,,,,,,
6423,LBR,2011.0,1397764.8,,ILO (interpolated),4.154915,Barro-Lee,,,,,,,,,,,,,
6424,LBR,2012.0,1478461.1,,ILO (interpolated),4.2218175,Barro-Lee,,,,,,,,,,,,,
6425,LBR,2013.0,1559385.6,,ILO (interpolated),4.289798,Barro-Lee,,,,,,,,,,,,,
6426,LBR,2014.0,1641900.0,,ILO (official),4.3588724,Barro-Lee,,,,,,,,,,,,,
6427,LBR,2015.0,1641900.0,,ILO (official),4.429059,Barro-Lee,,,,,,,,,,,,,
6428,LBR,2016.0,1756100.0,,ILO (official),4.500376,Barro-Lee,,,,,,,,,,,,,
6429,LBR,2017.0,1806758.5,,ILO (interpolated),4.5728416,Barro-Lee,,,,,,,,,,,,,
6430,LBR,2018.0,1858854.8,,ILO (interpolated),4.646474,Barro-Lee,,,,,,,,,,,,,
6431,LBR,2019.0,1918607.6,,ILO (interpolated),4.7212915,Barro-Lee,,,,,,,,,,,,,
6432,LBY,1970.0,512361.1,,TCB,0.9957964,Barro-Lee,,,,,,,,,,,,,
6433,LBY,1971.0,534792.0,,TCB,1.0626831,Barro-Lee,,,,,,,,,,,,,
6434,LBY,1972.0,558331.4,,TCB,1.1295698,Barro-Lee,,,,,,,,,,,,,
6435,LBY,1973.0,582784.8,,TCB,1.1964564,Barro-Lee,,,,,,,,,,,,,
6436,LBY,1974.0,607898.44,,TCB,1.2633432,Barro-Lee,,,,,,,,,,,,,
6437,LBY,1975.0,633491.5,,TCB,1.3302299,Barro-Lee,,,,,,,,,,,,,
6438,LBY,1976.0,659368.75,,TCB,1.5100185,Barro-Lee,,,,,,,,,,,,,
6439,LBY,1977.0,685548.5,,TCB,1.689807,Barro-Lee,,,,,,,,,,,,,
6440,LBY,1978.0,712300.44,,TCB,1.8695958,Barro-Lee,,,,,,,,,,,,,
6441,LBY,1979.0,740021.56,,TCB,2.0493844,Barro-Lee,,,,,,,,,,,,,
6442,LBY,1980.0,768930.25,,TCB,2.229173,Barro-Lee,,,,,,,,,,,,,
6443,LBY,1981.0,793515.4,,TCB,2.4211552,Barro-Lee,,,,,,,,,,,,,
6444,LBY,1982.0,818661.06,,TCB,2.6131375,Barro-Lee,,,,,,,,,,,,,
6445,LBY,1983.0,843690.75,,TCB,2.80512,Barro-Lee,,,,,,,,,,,,,
6446,LBY,1984.0,867722.8,,TCB,2.9971023,Barro-Lee,,,,,,,,,,,,,
6447,LBY,1985.0,890137.1,,TCB,3.1890845,Barro-Lee,,,,,,,,,,,,,
6448,LBY,1986.0,910666.44,,TCB,3.3132358,Barro-Lee,,,,,,,,,,,,,
6449,LBY,1987.0,929471.9,,TCB,3.4373868,Barro-Lee,,,,,,,,,,,,,
6450,LBY,1988.0,946872.56,,TCB,3.561538,Barro-Lee,,,,,,,,,,,,,
6451,LBY,1989.0,963374.7,,TCB,3.685689,Barro-Lee,,,,,,,,,,,,,
6452,LBY,1990.0,979314.75,,TCB,3.8098402,Barro-Lee,,,,,,,,,,,,,
6453,LBY,1991.0,1002501.1,,TCB,3.9861763,Barro-Lee,,,,,,,,,,,,,
6454,LBY,1992.0,1039413.7,,TCB,4.1625123,Barro-Lee,,,,,,,,,,,,,
6455,LBY,1993.0,1077837.4,,TCB,4.3388486,Barro-Lee,,,,,,,,,,,,,
6456,LBY,1994.0,1118228.6,,TCB,4.5151844,Barro-Lee,,,,,,,,,,,,,
6457,LBY,1995.0,1166552.1,,TCB,4.6915207,Barro-Lee,,,,,,,,,,,,,
6458,LBY,1996.0,1216508.8,,TCB,4.869551,Barro-Lee,,,,,,,,,,,,,
6459,LBY,1997.0,1254951.9,,TCB,5.047582,Barro-Lee,,,,,,,,,,,,,
6460,LBY,1998.0,1281983.8,,TCB,5.2256126,Barro-Lee,,,,,,,,,,,,,
6461,LBY,1999.0,1310145.9,,TCB,5.4036436,Barro-Lee,,,,,,,,,,,,,
6462,LBY,2000.0,1344782.2,,TCB,5.581674,Barro-Lee,,,,,,,,,,,,,
6463,LBY,2001.0,1380747.2,,TCB,5.7528377,Barro-Lee,,,,,,,,,,,,,
6464,LBY,2002.0,1419692.5,,TCB,5.924001,Barro-Lee,,,,,,,,,,,,,
6465,LBY,2003.0,1463602.1,,TCB,6.0951653,Barro-Lee,,,,,,,,,,,,,
6466,LBY,2004.0,1510213.1,,TCB,6.266329,Barro-Lee,,,,,,,,,,,,,
6467,LBY,2005.0,1556433.6,,TCB,6.4374924,Barro-Lee,,,,,,,,,,,,,
6468,LBY,2006.0,1599082.0,,TCB,6.6120787,Barro-Lee,,,,,,,,,,,,,
6469,LBY,2007.0,1635697.4,,TCB,6.7866645,Barro-Lee,,,,,,,,,,,,,
6470,LBY,2008.0,1661339.5,,TCB,6.961251,Barro-Lee,,,,,,,,,,,,,
6471,LBY,2009.0,1667393.5,,TCB,7.1358366,Barro-Lee,,,,,,,,,,,,,
6472,LBY,2010.0,1673537.1,,TCB,7.310423,Barro-Lee,,,,,,,,,,,,,
6473,LBY,2011.0,1790858.0,,TCB,7.498729,Barro-Lee,,,,,,,,,,,,,
6474,LBY,2012.0,1913334.1,,TCB,7.6918864,Barro-Lee,,,,,,,,,,,,,
6475,LBY,2013.0,1888863.9,,TCB,7.8900185,Barro-Lee,,,,,,,,,,,,,
6476,LBY,2014.0,1873472.0,,TCB,8.093255,Barro-Lee,,,,,,,,,,,,,
6477,LBY,2015.0,1871219.2,,TCB,8.301725,Barro-Lee,,,,,,,,,,,,,
6478,LBY,2016.0,1887426.4,,TCB,8.515567,Barro-Lee,,,,,,,,,,,,,
6479,LBY,2017.0,1911320.1,,TCB,8.734916,Barro-Lee,,,,,,,,,,,,,
6480,LBY,2018.0,1938071.2,,TCB,8.959915,Barro-Lee,,,,,,,,,,,,,
6481,LBY,2019.0,1958544.9,,TCB,9.190711,Barro-Lee,,,,,,,,,,,,,
6482,LCA,1970.0,31367.062,,Extrapolated,,,,,,,,,,,,,,,
6483,LCA,1971.0,31738.588,,Extrapolated,,,,,,,,,,,,,,,
6484,LCA,1972.0,32059.148,,Extrapolated,,,,,,,,,,,,,,,
6485,LCA,1973.0,32363.729,,Extrapolated,,,,,,,,,,,,,,,
6486,LCA,1974.0,32686.701,,Extrapolated,,,,,,,,,,,,,,,
